                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.0778,                0.96799,                 1.0344,                0.72884,                 0.6303,                0.70028,                0.41742,                 1.4194,                 1.3355,                 1.3263,              0.0067057,              0.0067057,              0.0067057
                    151,                 1.0889,                0.99226,                 1.0516,                0.74788,                0.62727,                0.69986,                0.40722,                 1.4577,                 1.3461,                 1.3779,              0.0066869,              0.0066869,              0.0066869
                    152,                 1.0904,                0.98755,                 1.0413,                0.73417,                0.69697,                 0.7238,                0.42947,                 1.4077,                 1.2901,                 1.2974,              0.0066681,              0.0066681,              0.0066681
                    153,                 1.0703,                0.97255,                 1.0353,                0.80115,                0.67149,                 0.7497,                0.43929,                 1.4409,                 1.2632,                 1.3534,              0.0066492,              0.0066492,              0.0066492
                    154,                 1.0877,                0.96418,                 1.0369,                0.77673,                0.64307,                0.74432,                0.43349,                  1.428,                 1.2486,                 1.3437,              0.0066304,              0.0066304,              0.0066304
                    155,                 1.0704,                 0.9469,                 1.0192,                   0.77,                0.64545,                0.71657,                0.41907,                 1.4019,                 1.3637,                 1.3219,              0.0066116,              0.0066116,              0.0066116
                    156,                 1.0653,                0.94404,                 1.0196,                0.71516,                0.67879,                 0.7034,                0.43704,                 1.4125,                 1.3436,                 1.3223,              0.0065928,              0.0065928,              0.0065928
                    157,                 1.0711,                0.96241,                 1.0319,                0.75055,                0.66364,                0.74377,                0.45018,                 1.3759,                  1.257,                 1.2783,              0.0065739,              0.0065739,              0.0065739
                    158,                 1.0808,                0.96008,                  1.034,                0.83733,                0.64545,                0.75118,                0.46428,                 1.3548,                 1.2287,                 1.2703,              0.0065551,              0.0065551,              0.0065551
                    159,                   1.08,                0.95343,                 1.0264,                0.74288,                0.66539,                0.74159,                0.44162,                 1.4474,                 1.3382,                 1.3187,              0.0065363,              0.0065363,              0.0065363
                    160,                 1.0648,                0.94178,                  1.027,                0.75824,                0.69378,                0.73697,                0.44802,                 1.4236,                 1.2878,                 1.3366,              0.0065175,              0.0065175,              0.0065175
                    161,                 1.0694,                0.93907,                 1.0162,                0.73504,                0.67879,                0.73417,                0.43296,                 1.4339,                 1.2948,                 1.3204,              0.0064987,              0.0064987,              0.0064987
                    162,                   1.05,                0.92259,                 1.0188,                0.78105,                0.69183,                0.74242,                 0.4324,                 1.4255,                 1.2477,                 1.3272,              0.0064798,              0.0064798,              0.0064798
                    163,                 1.0646,                0.95949,                  1.036,                0.80806,                0.62424,                0.72739,                 0.4316,                 1.3962,                 1.2764,                 1.2988,               0.006461,               0.006461,               0.006461
                    164,                 1.0655,                0.95233,                  1.033,                0.70266,                0.68788,                0.71067,                0.41759,                 1.4215,                  1.332,                 1.3253,              0.0064422,              0.0064422,              0.0064422
                    165,                 1.0597,                0.92057,                 1.0208,                0.71852,                0.60909,                0.67934,                0.40399,                 1.4479,                 1.3491,                 1.3455,              0.0064234,              0.0064234,              0.0064234
                    166,                 1.0391,                0.92358,                 1.0109,                0.84385,                0.63867,                0.75509,                0.45787,                 1.3654,                 1.2236,                 1.2958,              0.0064046,              0.0064046,              0.0064046
                    167,                  1.048,                0.94488,                 1.0199,                0.74402,                0.73987,                0.76737,                0.45577,                 1.3777,                 1.2683,                 1.2934,              0.0063857,              0.0063857,              0.0063857
                    168,                 1.0624,                0.93352,                 1.0226,                0.84613,                0.61657,                0.75543,                0.45297,                 1.4134,                 1.2573,                 1.2876,              0.0063669,              0.0063669,              0.0063669
                    169,                 1.0435,                0.92384,                 1.0139,                0.81797,                 0.6697,                0.76731,                0.46569,                 1.3627,                 1.1892,                 1.2846,              0.0063481,              0.0063481,              0.0063481
                    170,                 1.0473,                0.92002,                 1.0256,                0.75751,                0.66264,                0.72123,                0.42472,                 1.4577,                 1.2806,                 1.3591,              0.0063293,              0.0063293,              0.0063293
                    171,                 1.0416,                0.91842,                  1.011,                 0.7784,                0.64848,                0.72992,                0.42871,                 1.4799,                 1.3133,                 1.3772,              0.0063105,              0.0063105,              0.0063105
                    172,                 1.0561,                0.93168,                 1.0212,                0.78622,                0.65152,                0.72913,                0.44324,                 1.3988,                 1.3556,                 1.2974,              0.0062916,              0.0062916,              0.0062916
                    173,                 1.0358,                0.93707,                 1.0112,                0.81088,                0.68863,                0.76132,                0.47101,                 1.3339,                 1.2185,                 1.2561,              0.0062728,              0.0062728,              0.0062728
                    174,                 1.0526,                0.93433,                 1.0276,                0.80469,                 0.6697,                0.76438,                  0.457,                 1.3898,                 1.2165,                 1.3146,               0.006254,               0.006254,               0.006254
                    175,                 1.0135,                0.90859,                 1.0025,                0.80724,                0.68526,                0.75755,                0.44948,                 1.4048,                 1.2122,                 1.3204,              0.0062352,              0.0062352,              0.0062352
                    176,                 1.0277,                0.88777,                 1.0035,                0.80731,                0.64848,                0.75224,                 0.4559,                 1.3709,                 1.2203,                 1.3096,              0.0062163,              0.0062163,              0.0062163
                    177,                 1.0175,                0.89875,                 1.0059,                0.79588,                0.68485,                0.76513,                0.45384,                 1.3955,                 1.1769,                 1.3295,              0.0061975,              0.0061975,              0.0061975
                    178,                 1.0208,                0.89992,                 1.0076,                0.77405,                0.63333,                0.73201,                0.44511,                  1.393,                 1.3153,                 1.3091,              0.0061787,              0.0061787,              0.0061787
                    179,                 1.0227,                0.89292,                 1.0104,                0.76672,                0.71212,                0.76039,                0.46542,                 1.3661,                 1.2116,                 1.2852,              0.0061599,              0.0061599,              0.0061599
                    180,                 1.0002,                0.88882,                0.99582,                 0.7454,                0.65758,                0.73934,                0.43587,                 1.4336,                 1.2388,                 1.3176,              0.0061411,              0.0061411,              0.0061411
                    181,                 1.0092,                0.88515,                 1.0081,                0.85004,                0.66061,                0.76628,                0.45424,                 1.3983,                 1.1698,                 1.3132,              0.0061222,              0.0061222,              0.0061222
                    182,                 1.0194,                0.89316,                0.99319,                0.80497,                0.70041,                0.77974,                0.47161,                 1.3457,                 1.1548,                 1.2745,              0.0061034,              0.0061034,              0.0061034
                    183,                 1.0152,                0.88863,                0.99569,                0.71984,                0.67576,                0.73497,                0.41816,                  1.441,                 1.2599,                 1.3467,              0.0060846,              0.0060846,              0.0060846
                    184,                0.99251,                0.88082,                0.97986,                0.83602,                0.64887,                0.76888,                0.45858,                 1.3765,                 1.2254,                 1.3015,              0.0060658,              0.0060658,              0.0060658
                    185,                0.99696,                0.87356,                0.98465,                0.75744,                0.66667,                0.71351,                0.41952,                  1.424,                 1.3222,                 1.3381,               0.006047,               0.006047,               0.006047
                    186,                0.99525,                0.86928,                0.99515,                0.68695,                0.69158,                0.72393,                0.41884,                 1.3998,                 1.2581,                 1.3103,              0.0060281,              0.0060281,              0.0060281
                    187,                0.99506,                0.87892,                 0.9872,                0.72572,                0.68182,                0.72683,                0.43679,                 1.4313,                  1.269,                 1.3449,              0.0060093,              0.0060093,              0.0060093
                    188,                0.99278,                0.85006,                0.97694,                0.77011,                0.71057,                0.75553,                0.45275,                 1.4117,                 1.1703,                 1.2981,              0.0059905,              0.0059905,              0.0059905
                    189,                0.99896,                0.86675,                0.98154,                0.83934,                0.68074,                0.76819,                0.45428,                   1.39,                 1.2307,                 1.2988,              0.0059717,              0.0059717,              0.0059717
                    190,                 0.9881,                0.85353,                0.98217,                0.75727,                 0.6697,                 0.7399,                0.44725,                 1.3905,                 1.2801,                 1.3077,              0.0059529,              0.0059529,              0.0059529
                    191,                0.98464,                 0.8686,                0.98701,                0.82064,                0.63939,                 0.7401,                0.45495,                 1.3739,                 1.2524,                 1.3084,               0.005934,               0.005934,               0.005934
                    192,                 1.0017,                0.85982,                0.98894,                0.81305,                0.67273,                0.77315,                0.46032,                 1.3659,                 1.1943,                 1.2882,              0.0059152,              0.0059152,              0.0059152
                    193,                 1.0007,                0.86316,                0.99337,                0.77973,                0.62217,                0.71719,                0.43596,                 1.4041,                 1.3018,                 1.3128,              0.0058964,              0.0058964,              0.0058964
                    194,                0.98293,                0.86308,                0.98166,                0.76556,                0.71212,                0.75712,                0.46408,                 1.3432,                 1.2106,                 1.2672,              0.0058776,              0.0058776,              0.0058776
                    195,                 1.0112,                0.87815,                0.99358,                0.83396,                0.64545,                0.76541,                0.46007,                 1.3716,                 1.2263,                 1.2806,              0.0058588,              0.0058588,              0.0058588
                    196,                0.99681,                0.87455,                0.98371,                0.84337,                0.67273,                0.77625,                0.46381,                  1.342,                  1.166,                 1.2894,              0.0058399,              0.0058399,              0.0058399
                    197,                0.98718,                0.86285,                0.97585,                0.74936,                0.72424,                0.77379,                0.47635,                 1.3536,                 1.1486,                 1.2889,              0.0058211,              0.0058211,              0.0058211
                    198,                0.98569,                0.85176,                0.98132,                0.72784,                0.70303,                0.75037,                 0.4547,                 1.3836,                 1.3019,                 1.3111,              0.0058023,              0.0058023,              0.0058023
                    199,                 1.0005,                0.86996,                0.98995,                0.76563,                0.67317,                0.75315,                0.44076,                 1.3757,                 1.3307,                 1.2879,              0.0057835,              0.0057835,              0.0057835
                    200,                0.97475,                0.84123,                0.97767,                0.78844,                0.68485,                0.75074,                0.44003,                 1.4112,                 1.2623,                 1.3066,              0.0057646,              0.0057646,              0.0057646
                    201,                0.98344,                0.82459,                0.97231,                0.74295,                0.68317,                0.73141,                0.43439,                 1.3992,                 1.2691,                 1.3127,              0.0057458,              0.0057458,              0.0057458
                    202,                0.97872,                0.83334,                0.97678,                0.81276,                0.65152,                0.73739,                0.45708,                 1.4067,                 1.2225,                 1.3194,               0.005727,               0.005727,               0.005727
                    203,                0.98401,                0.83106,                0.98381,                0.77139,                0.68509,                0.77229,                0.45945,                 1.3793,                 1.2164,                 1.2937,              0.0057082,              0.0057082,              0.0057082
                    204,                0.98471,                0.85234,                0.98874,                 0.5558,                 0.4967,                0.49258,                0.26763,                 1.6629,                 1.9651,                 1.5005,              0.0056894,              0.0056894,              0.0056894
                    205,                0.96674,                0.83898,                0.97237,                 0.6465,                 0.5697,                0.58847,                0.33983,                 1.5364,                 1.6961,                 1.3914,              0.0056705,              0.0056705,              0.0056705
                    206,                0.96487,                0.82512,                0.96261,                0.74933,                0.65221,                0.73714,                0.42535,                  1.419,                 1.2864,                  1.307,              0.0056517,              0.0056517,              0.0056517
                    207,                0.97283,                0.82837,                0.97025,                0.75507,                0.70606,                0.76715,                0.46485,                 1.3778,                 1.1864,                 1.2968,              0.0056329,              0.0056329,              0.0056329
                    208,                0.96444,                0.84745,                 0.9732,                0.80437,                0.68529,                0.77487,                0.46797,                 1.3578,                 1.1821,                 1.2724,              0.0056141,              0.0056141,              0.0056141
                    209,                0.96914,                0.83464,                0.97599,                0.80708,                0.69727,                0.75772,                0.47133,                 1.3662,                 1.2131,                  1.306,              0.0055953,              0.0055953,              0.0055953
                    210,                0.97891,                0.84168,                0.98318,                0.82469,                0.66364,                0.75772,                0.46539,                 1.3521,                 1.1796,                 1.3042,              0.0055764,              0.0055764,              0.0055764
                    211,                0.96767,                0.83148,                 0.9676,                0.85394,                 0.6378,                0.74683,                0.45202,                 1.3884,                 1.1733,                 1.3039,              0.0055576,              0.0055576,              0.0055576
                    212,                0.96829,                0.82032,                0.97127,                0.77602,                    0.7,                0.76947,                0.45596,                 1.3805,                 1.1586,                  1.305,              0.0055388,              0.0055388,              0.0055388
                    213,                0.95065,                0.81803,                0.96201,                0.82311,                0.64862,                0.76535,                0.45012,                 1.4036,                 1.1879,                  1.328,                0.00552,                0.00552,                0.00552
                    214,                0.93929,                0.81047,                0.94653,                0.81951,                0.63939,                0.75188,                0.45616,                 1.3822,                  1.253,                  1.298,              0.0055012,              0.0055012,              0.0055012
                    215,                0.95515,                0.82745,                 0.9608,                 0.7578,                0.68485,                 0.7522,                0.44245,                 1.3942,                 1.2457,                 1.2896,              0.0054823,              0.0054823,              0.0054823
                    216,                0.94569,                0.80484,                0.95913,                0.83158,                0.64242,                0.74872,                0.45321,                 1.3748,                 1.2114,                 1.2844,              0.0054635,              0.0054635,              0.0054635
                    217,                0.96138,                 0.8216,                0.97086,                0.81985,                0.63939,                 0.7596,                0.45281,                  1.404,                  1.157,                 1.3156,              0.0054447,              0.0054447,              0.0054447
                    218,                0.95843,                0.81582,                0.95805,                0.80274,                0.71525,                 0.7743,                0.47034,                 1.3679,                 1.1897,                 1.3075,              0.0054259,              0.0054259,              0.0054259
                    219,                0.95239,                0.81249,                0.96224,                0.76775,                0.71122,                0.77833,                 0.4781,                 1.3531,                 1.1715,                 1.2638,              0.0054071,              0.0054071,              0.0054071
                    220,                0.93924,                0.80585,                0.96532,                0.77636,                0.66364,                0.75666,                0.44641,                 1.4096,                 1.2228,                 1.3174,              0.0053882,              0.0053882,              0.0053882
                    221,                0.93081,                0.78208,                0.95244,                0.73084,                0.68294,                0.76069,                0.45617,                 1.3831,                  1.183,                 1.3123,              0.0053694,              0.0053694,              0.0053694
                    222,                0.94359,                0.80955,                0.95899,                0.80096,                0.69697,                0.76443,                0.46947,                 1.3868,                 1.1638,                 1.3051,              0.0053506,              0.0053506,              0.0053506
                    223,                0.96414,                0.82724,                0.96545,                0.80504,                0.63333,                0.74081,                0.46686,                 1.3766,                 1.2873,                 1.2742,              0.0053318,              0.0053318,              0.0053318
                    224,                0.94139,                0.80094,                0.95367,                0.72957,                0.69488,                0.74465,                0.45922,                 1.4154,                 1.1943,                  1.325,              0.0053129,              0.0053129,              0.0053129
                    225,                0.93459,                 0.8104,                0.95084,                0.77133,                0.68788,                 0.7692,                0.45901,                 1.4157,                 1.2555,                 1.3175,              0.0052941,              0.0052941,              0.0052941
                    226,                0.94327,                0.82154,                0.96451,                0.73008,                0.68485,                0.73221,                0.42578,                 1.4475,                 1.3106,                 1.3275,              0.0052753,              0.0052753,              0.0052753
                    227,                0.94609,                 0.7995,                0.96399,                0.82262,                0.68485,                0.77571,                0.47592,                 1.3549,                 1.1653,                 1.2673,              0.0052565,              0.0052565,              0.0052565
                    228,                0.93155,                0.78929,                0.95014,                0.72878,                 0.7247,                0.77338,                0.46075,                 1.3821,                 1.1831,                 1.3013,              0.0052377,              0.0052377,              0.0052377
                    229,                0.91198,                0.78208,                0.93839,                0.79728,                0.68485,                0.77665,                0.47064,                 1.3686,                 1.1511,                 1.2964,              0.0052188,              0.0052188,              0.0052188
                    230,                0.92272,                0.78311,                0.94009,                0.78365,                0.69697,                0.77232,                0.47812,                 1.3245,                 1.1908,                 1.2453,                 0.0052,                 0.0052,                 0.0052
                    231,                0.94857,                0.80149,                0.96153,                0.76353,                  0.636,                0.70502,                0.41593,                 1.4212,                 1.4236,                  1.333,              0.0051812,              0.0051812,              0.0051812
                    232,                0.92766,                0.80383,                  0.953,                 0.7912,                0.63333,                0.70713,                0.41954,                  1.421,                 1.3584,                 1.3263,              0.0051624,              0.0051624,              0.0051624
                    233,                0.92632,                0.78627,                0.95235,                0.76443,                0.69091,                0.75397,                0.45823,                 1.3752,                 1.2192,                 1.3037,              0.0051436,              0.0051436,              0.0051436
                    234,                0.92391,                0.80513,                0.94397,                0.81387,                0.69697,                0.77371,                0.45591,                 1.4132,                 1.2017,                  1.337,              0.0051247,              0.0051247,              0.0051247
                    235,                0.93956,                0.78514,                0.94928,                0.76421,                0.65455,                0.73931,                0.44271,                 1.4157,                 1.2252,                 1.3321,              0.0051059,              0.0051059,              0.0051059
                    236,                0.93976,                0.79659,                0.94363,                0.74286,                0.70606,                0.76173,                0.45704,                 1.3667,                 1.1935,                 1.2876,              0.0050871,              0.0050871,              0.0050871
                    237,                0.90989,                0.76811,                0.93884,                0.76358,                0.65152,                0.74721,                0.45256,                 1.4058,                 1.2333,                 1.3172,              0.0050683,              0.0050683,              0.0050683
                    238,                0.92359,                0.79125,                0.94515,                0.80232,                0.67646,                0.77648,                0.46559,                 1.3724,                 1.1744,                 1.2967,              0.0050495,              0.0050495,              0.0050495
                    239,                0.92003,                 0.7716,                0.94598,                0.81165,                0.71212,                0.79059,                0.48227,                 1.3512,                 1.1666,                 1.2816,              0.0050306,              0.0050306,              0.0050306
                    240,                0.91373,                0.77098,                0.93508,                0.83121,                0.70303,                0.78189,                0.47451,                 1.3548,                 1.1341,                 1.2723,              0.0050118,              0.0050118,              0.0050118
                    241,                0.91842,                0.77996,                0.93611,                0.81376,                0.66205,                0.76217,                0.46091,                 1.3934,                   1.21,                 1.3069,               0.004993,               0.004993,               0.004993
                    242,                0.90657,                 0.7659,                0.93364,                0.79884,                0.69091,                0.76715,                0.48408,                 1.3532,                 1.1657,                 1.2692,              0.0049742,              0.0049742,              0.0049742
                    243,                0.91872,                0.78081,                0.93744,                0.77041,                 0.7303,                0.77057,                0.47735,                 1.3694,                  1.184,                 1.3002,              0.0049554,              0.0049554,              0.0049554
                    244,                0.89479,                0.75682,                0.92594,                0.82864,                0.67408,                0.77071,                0.48796,                 1.3174,                  1.142,                 1.2688,              0.0049365,              0.0049365,              0.0049365
                    245,                0.91011,                0.76716,                0.93063,                0.78218,                0.72424,                0.78685,                 0.4879,                 1.3322,                 1.1235,                 1.2941,              0.0049177,              0.0049177,              0.0049177
                    246,                0.90064,                0.75212,                 0.9294,                0.80574,                0.70909,                0.78445,                0.47581,                 1.3386,                 1.1553,                 1.2697,              0.0048989,              0.0048989,              0.0048989
                    247,                0.90263,                0.76107,                0.93134,                0.74406,                0.71358,                0.75507,                0.46145,                 1.3516,                 1.2235,                 1.2912,              0.0048801,              0.0048801,              0.0048801
                    248,                 0.9106,                0.76307,                0.93382,                0.80507,                0.65081,                0.76198,                0.45393,                 1.4062,                 1.1996,                 1.3267,              0.0048612,              0.0048612,              0.0048612
                    249,                 0.8993,                0.74944,                0.93174,                0.80613,                0.66667,                0.75901,                 0.4569,                  1.362,                 1.2029,                  1.294,              0.0048424,              0.0048424,              0.0048424
                    250,                0.87742,                0.73678,                 0.9158,                0.83789,                0.67351,                0.76351,                 0.4718,                 1.3518,                 1.1645,                 1.2863,              0.0048236,              0.0048236,              0.0048236
                    251,                0.90577,                0.75511,                0.92809,                0.83527,                0.66071,                0.76223,                0.46973,                 1.3798,                 1.1891,                 1.2855,              0.0048048,              0.0048048,              0.0048048
                    252,                0.88967,                 0.7314,                 0.9227,                0.78676,                0.68182,                0.76981,                0.47038,                 1.3893,                 1.1545,                 1.3158,               0.004786,               0.004786,               0.004786
                    253,                 0.9003,                0.76128,                0.93074,                0.79703,                0.70303,                0.76721,                0.48179,                 1.3773,                 1.1792,                 1.2843,              0.0047671,              0.0047671,              0.0047671
                    254,                0.88498,                0.74217,                0.91378,                0.80232,                0.67879,                0.75468,                0.46133,                 1.4172,                 1.2144,                 1.3146,              0.0047483,              0.0047483,              0.0047483
                    255,                0.90907,                0.75859,                0.92685,                  0.826,                0.66173,                0.76712,                0.48162,                 1.3556,                 1.1595,                  1.294,              0.0047295,              0.0047295,              0.0047295
                    256,                0.91047,                0.74134,                0.93097,                0.78875,                0.64494,                0.73991,                0.45034,                 1.4277,                 1.2396,                  1.336,              0.0047107,              0.0047107,              0.0047107
                    257,                0.90421,                0.74756,                0.92589,                0.81937,                 0.6873,                0.77207,                0.46958,                 1.3814,                 1.1811,                 1.3156,              0.0046919,              0.0046919,              0.0046919
                    258,                0.87693,                0.72575,                0.91968,                0.81555,                0.67576,                 0.7773,                0.47538,                 1.3722,                 1.1608,                 1.3266,               0.004673,               0.004673,               0.004673
                    259,                0.86788,                0.73088,                 0.9179,                  0.825,                0.71212,                0.78041,                0.47994,                 1.3314,                 1.2116,                  1.287,              0.0046542,              0.0046542,              0.0046542
                    260,                 0.8737,                0.72491,                0.91525,                0.84623,                0.71708,                0.80334,                0.50284,                 1.3213,                 1.1147,                 1.2693,              0.0046354,              0.0046354,              0.0046354
                    261,                0.84981,                0.71863,                 0.9032,                0.83277,                0.69418,                0.79767,                0.48785,                 1.3478,                 1.1553,                 1.2795,              0.0046166,              0.0046166,              0.0046166
                    262,                 0.8684,                0.72248,                0.90779,                0.80721,                0.68182,                0.78212,                0.47114,                 1.3613,                 1.1692,                 1.3088,              0.0045978,              0.0045978,              0.0045978
                    263,                0.88844,                0.72846,                0.91968,                0.83783,                0.63333,                0.74431,                0.44933,                 1.4095,                 1.2657,                 1.3491,              0.0045789,              0.0045789,              0.0045789
                    264,                0.88135,                0.73114,                 0.9158,                 0.7898,                0.64848,                0.75035,                0.45587,                 1.3782,                 1.2756,                 1.3122,              0.0045601,              0.0045601,              0.0045601
                    265,                0.88674,                0.73692,                0.91968,                 0.7668,                0.69091,                0.77629,                 0.4727,                 1.3432,                 1.1933,                 1.2721,              0.0045413,              0.0045413,              0.0045413
                    266,                0.86966,                0.74193,                0.91739,                0.84257,                0.66496,                 0.7627,                0.46267,                 1.3769,                 1.2341,                 1.2951,              0.0045225,              0.0045225,              0.0045225
                    267,                0.88409,                0.72634,                0.91933,                0.81702,                0.69008,                 0.7747,                0.47155,                 1.3629,                 1.1926,                 1.2881,              0.0045037,              0.0045037,              0.0045037
                    268,                0.87776,                0.73991,                 0.9145,                 0.8326,                0.66061,                0.77335,                0.48643,                 1.3332,                  1.107,                 1.2553,              0.0044848,              0.0044848,              0.0044848
                    269,                0.87402,                0.73903,                0.91558,                0.80747,                0.72442,                 0.7841,                0.49503,                 1.3246,                 1.0952,                 1.2647,               0.004466,               0.004466,               0.004466
                    270,                0.86423,                0.71678,                0.90911,                0.84214,                0.67576,                0.78257,                0.47969,                  1.353,                  1.141,                 1.2894,              0.0044472,              0.0044472,              0.0044472
                    271,                 0.8655,                0.72614,                 0.9164,                0.76344,                0.69435,                0.75413,                0.45428,                 1.3942,                 1.2203,                 1.3487,              0.0044284,              0.0044284,              0.0044284
                    272,                0.85823,                0.71934,                0.91446,                0.84806,                0.62424,                 0.7428,                0.43217,                 1.4248,                 1.2801,                 1.3526,              0.0044095,              0.0044095,              0.0044095
                    273,                0.87975,                0.74519,                0.91326,                0.80971,                0.69091,                 0.7836,                0.47861,                 1.3927,                  1.171,                 1.3209,              0.0043907,              0.0043907,              0.0043907
                    274,                0.85983,                0.73222,                0.91813,                0.82348,                0.70606,                 0.7855,                0.47489,                 1.3824,                 1.1642,                 1.3088,              0.0043719,              0.0043719,              0.0043719
                    275,                0.85436,                 0.7088,                0.90597,                0.84841,                0.66143,                0.77823,                0.47653,                 1.3704,                 1.1545,                 1.3078,              0.0043531,              0.0043531,              0.0043531
                    276,                0.86137,                0.71896,                0.91984,                0.82013,                0.68788,                0.76948,                0.46595,                   1.41,                 1.1847,                 1.3353,              0.0043343,              0.0043343,              0.0043343
                    277,                0.87722,                0.72995,                0.92429,                 0.8576,                0.66061,                0.75675,                0.45959,                 1.3884,                 1.1631,                 1.3103,              0.0043154,              0.0043154,              0.0043154
                    278,                0.86403,                0.71657,                0.90808,                0.82205,                0.69091,                0.76237,                0.46329,                 1.4097,                 1.2206,                 1.3293,              0.0042966,              0.0042966,              0.0042966
                    279,                0.85001,                0.71112,                0.90108,                0.80379,                0.64848,                0.72322,                0.42979,                 1.4022,                  1.252,                 1.3225,              0.0042778,              0.0042778,              0.0042778
                    280,                0.86642,                0.71868,                0.91481,                0.80496,                0.67576,                 0.7523,                0.46268,                 1.3852,                 1.1537,                 1.3127,               0.004259,               0.004259,               0.004259
                    281,                0.83938,                0.69708,                 0.9005,                0.82721,                0.66364,                0.77402,                0.47871,                  1.339,                 1.1515,                 1.2924,              0.0042402,              0.0042402,              0.0042402
                    282,                0.85847,                0.70577,                0.91024,                 0.8533,                0.67879,                0.77918,                0.48207,                 1.3728,                 1.1342,                 1.3259,              0.0042213,              0.0042213,              0.0042213
                    283,                0.85709,                 0.7059,                0.90642,                0.75468,                0.72121,                0.76095,                0.47231,                 1.3627,                 1.1722,                 1.3034,              0.0042025,              0.0042025,              0.0042025
                    284,                0.84802,                 0.6983,                0.90913,                0.81893,                0.69896,                0.76959,                0.47213,                 1.3582,                 1.1766,                 1.3048,              0.0041837,              0.0041837,              0.0041837
                    285,                0.85703,                0.70697,                0.90768,                0.81264,                0.66667,                0.75404,                0.45426,                 1.4077,                  1.208,                 1.3583,              0.0041649,              0.0041649,              0.0041649
                    286,                0.83562,                0.70689,                0.89806,                 0.8244,                0.67879,                0.77426,                0.47382,                 1.3994,                 1.1608,                 1.3108,              0.0041461,              0.0041461,              0.0041461
                    287,                0.83433,                0.70842,                0.90098,                0.81984,                0.71708,                0.77791,                0.47603,                 1.3918,                 1.1405,                 1.3277,              0.0041272,              0.0041272,              0.0041272
                    288,                0.85479,                 0.7015,                0.90947,                0.83158,                0.65152,                0.76225,                0.45888,                 1.4143,                 1.2207,                 1.3536,              0.0041084,              0.0041084,              0.0041084
                    289,                0.84177,                 0.7045,                0.89397,                 0.7571,                0.63282,                0.72473,                0.44054,                 1.4351,                 1.2662,                 1.3371,              0.0040896,              0.0040896,              0.0040896
                    290,                0.82957,                0.68735,                0.89588,                0.82391,                0.69473,                0.77533,                0.47081,                  1.353,                 1.1525,                 1.2949,              0.0040708,              0.0040708,              0.0040708
                    291,                0.83064,                0.70685,                0.89995,                0.79203,                0.69091,                0.75936,                0.47311,                 1.3587,                 1.1857,                 1.3093,               0.004052,               0.004052,               0.004052
                    292,                0.83793,                0.69065,                0.90063,                0.82968,                0.64952,                0.75868,                0.47701,                  1.361,                 1.1812,                 1.3149,              0.0040331,              0.0040331,              0.0040331
                    293,                0.83183,                0.69827,                0.89709,                0.77744,                 0.7198,                0.77809,                0.47965,                 1.3444,                 1.1525,                 1.2845,              0.0040143,              0.0040143,              0.0040143
                    294,                0.82996,                0.68504,                0.88868,                 0.8128,                0.67576,                0.76697,                 0.4773,                 1.3646,                 1.1713,                 1.2935,              0.0039955,              0.0039955,              0.0039955
                    295,                0.83133,                0.68838,                 0.8988,                0.76407,                 0.6968,                0.77851,                0.47451,                 1.3898,                 1.1518,                 1.3179,              0.0039767,              0.0039767,              0.0039767
                    296,                0.83276,                0.69498,                0.89651,                0.74627,                0.72424,                0.77666,                0.47418,                 1.3843,                 1.1614,                 1.3125,              0.0039578,              0.0039578,              0.0039578
                    297,                0.83753,                0.69996,                0.90028,                0.79836,                0.67273,                0.74001,                0.45305,                 1.4006,                  1.231,                 1.3386,               0.003939,               0.003939,               0.003939
                    298,                0.80916,                0.67326,                0.87991,                0.78469,                0.66364,                0.74885,                0.45677,                 1.4097,                 1.2023,                 1.3425,              0.0039202,              0.0039202,              0.0039202
                    299,                 0.8164,                0.67193,                0.89016,                0.81672,                0.66165,                 0.7686,                0.47228,                 1.3685,                 1.1718,                 1.2991,              0.0039014,              0.0039014,              0.0039014
                    300,                0.82758,                0.68928,                  0.885,                 0.8563,                0.70303,                0.79674,                0.48361,                 1.3702,                 1.1458,                 1.2991,              0.0038826,              0.0038826,              0.0038826
                    301,                0.82637,                0.69627,                0.88959,                0.83357,                0.69091,                0.78702,                0.48594,                 1.3557,                 1.1251,                  1.313,              0.0038637,              0.0038637,              0.0038637
                    302,                0.82602,                0.66982,                0.88319,                0.80913,                0.69697,                0.77785,                0.47631,                 1.3594,                 1.1669,                 1.3294,              0.0038449,              0.0038449,              0.0038449
                    303,                0.82882,                0.68737,                0.88966,                0.79848,                 0.6724,                0.76554,                0.48284,                 1.3474,                  1.166,                 1.2953,              0.0038261,              0.0038261,              0.0038261
                    304,                0.82504,                0.66817,                0.88866,                0.81531,                 0.6956,                0.78487,                 0.4889,                 1.3237,                 1.1058,                 1.2737,              0.0038073,              0.0038073,              0.0038073
                    305,                0.81821,                0.69883,                0.88611,                0.78815,                0.68788,                0.77037,                0.46429,                 1.3608,                 1.1564,                 1.3099,              0.0037885,              0.0037885,              0.0037885
