                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.3386,                0.95776,                 1.1362,                0.72661,                    0.7,                0.75225,                0.46695,                 1.8441,                 1.4098,                 1.4649,              0.0041045,              0.0041045,              0.0041045
                    151,                 1.3171,                0.94398,                 1.1289,                 0.7349,                 0.6697,                0.72989,                0.44475,                 1.8991,                 1.4929,                 1.4728,               0.004093,               0.004093,               0.004093
                    152,                 1.3312,                0.95022,                  1.142,                0.70066,                0.69394,                0.70947,                0.43332,                 1.8897,                 1.6004,                 1.5077,              0.0040814,              0.0040814,              0.0040814
                    153,                 1.3463,                0.97397,                 1.1379,                0.73277,                0.72292,                0.75719,                0.46703,                 1.8468,                 1.4114,                 1.4292,              0.0040699,              0.0040699,              0.0040699
                    154,                 1.3393,                0.95931,                 1.1476,                 0.7605,                0.66393,                0.73409,                0.45212,                  1.903,                 1.4949,                 1.4985,              0.0040584,              0.0040584,              0.0040584
                    155,                 1.3545,                0.96653,                 1.1526,                0.73397,                0.69697,                0.73784,                0.45629,                 1.8571,                 1.4547,                 1.4742,              0.0040469,              0.0040469,              0.0040469
                    156,                 1.3266,                0.95211,                 1.1307,                 0.6961,                0.70606,                 0.7325,                0.44698,                 1.8561,                 1.4421,                 1.4777,              0.0040354,              0.0040354,              0.0040354
                    157,                 1.3185,                0.93285,                  1.128,                0.73823,                0.70606,                0.75265,                0.46096,                 1.8813,                 1.4399,                 1.4716,              0.0040239,              0.0040239,              0.0040239
                    158,                  1.311,                0.94805,                 1.1219,                0.71553,                0.68599,                 0.7407,                0.45268,                 1.8524,                 1.4796,                 1.4632,              0.0040124,              0.0040124,              0.0040124
                    159,                 1.3241,                0.95332,                 1.1338,                0.78277,                0.70303,                0.75403,                0.46525,                 1.8624,                 1.4489,                 1.4459,              0.0040009,              0.0040009,              0.0040009
                    160,                  1.292,                0.92443,                 1.1175,                0.74751,                0.67576,                0.72565,                0.44567,                 1.8564,                 1.4664,                 1.4911,              0.0039893,              0.0039893,              0.0039893
                    161,                  1.327,                0.94487,                   1.13,                0.74484,                0.66364,                0.72569,                0.44406,                 1.8251,                 1.4746,                 1.4379,              0.0039778,              0.0039778,              0.0039778
                    162,                 1.3041,                0.92497,                 1.1216,                0.70221,                0.73333,                0.74828,                0.46438,                 1.8413,                 1.4121,                 1.4468,              0.0039663,              0.0039663,              0.0039663
                    163,                 1.3301,                 0.9526,                 1.1391,                0.75968,                 0.6514,                0.73594,                 0.4615,                 1.8927,                 1.5123,                 1.4821,              0.0039548,              0.0039548,              0.0039548
                    164,                 1.2963,                0.93038,                 1.1132,                0.76976,                0.65455,                0.73506,                0.45054,                 1.8772,                 1.5116,                 1.4832,              0.0039433,              0.0039433,              0.0039433
                    165,                 1.3188,                0.92818,                 1.1286,                0.79858,                0.66079,                0.75144,                0.46346,                 1.8395,                 1.4056,                 1.4478,              0.0039318,              0.0039318,              0.0039318
                    166,                 1.3093,                0.93161,                 1.1239,                0.74133,                0.70909,                  0.746,                0.46388,                 1.8493,                 1.3706,                 1.4867,              0.0039203,              0.0039203,              0.0039203
                    167,                 1.2882,                0.90209,                 1.1095,                0.78828,                0.69394,                0.75579,                 0.4673,                 1.9155,                 1.4352,                 1.4912,              0.0039087,              0.0039087,              0.0039087
                    168,                 1.3069,                0.93578,                 1.1289,                0.74783,                0.69394,                0.74462,                   0.47,                  1.803,                  1.448,                  1.429,              0.0038972,              0.0038972,              0.0038972
                    169,                 1.2928,                0.91549,                 1.1268,                0.75326,                0.65681,                0.72237,                0.45025,                 1.8363,                 1.4934,                 1.4664,              0.0038857,              0.0038857,              0.0038857
                    170,                 1.2848,                0.90224,                 1.1053,                0.74671,                0.69394,                0.73537,                 0.4618,                 1.8408,                 1.3857,                 1.4488,              0.0038742,              0.0038742,              0.0038742
                    171,                  1.266,                0.90201,                 1.1148,                0.76878,                0.65489,                0.73194,                0.45865,                 1.8681,                 1.4196,                 1.4908,              0.0038627,              0.0038627,              0.0038627
                    172,                 1.2746,                0.88619,                  1.112,                0.72256,                0.71819,                0.73947,                0.46263,                 1.8535,                 1.3658,                 1.4998,              0.0038512,              0.0038512,              0.0038512
                    173,                 1.2548,                0.88183,                 1.0987,                0.78378,                0.66364,                0.75073,                0.46773,                 1.8055,                 1.3782,                 1.4519,              0.0038397,              0.0038397,              0.0038397
                    174,                 1.2534,                0.87535,                 1.0931,                0.75326,                0.69697,                0.74889,                0.48005,                  1.805,                 1.3482,                 1.4253,              0.0038281,              0.0038281,              0.0038281
                    175,                 1.2728,                 0.8974,                 1.1191,                0.73764,                0.67576,                0.72962,                0.45134,                 1.8662,                 1.4972,                 1.4714,              0.0038166,              0.0038166,              0.0038166
                    176,                 1.2516,                0.87795,                 1.1005,                0.72908,                0.68502,                0.71665,                0.44783,                 1.8824,                 1.4492,                 1.5177,              0.0038051,              0.0038051,              0.0038051
                    177,                  1.242,                0.88461,                 1.0979,                0.68138,                0.70637,                0.72616,                0.46096,                 1.8626,                 1.4771,                 1.4772,              0.0037936,              0.0037936,              0.0037936
                    178,                 1.2384,                0.87799,                 1.0878,                0.79539,                0.66061,                0.74124,                0.46441,                 1.8469,                 1.4421,                 1.4539,              0.0037821,              0.0037821,              0.0037821
                    179,                 1.2579,                0.91585,                  1.101,                0.71304,                0.67767,                0.71578,                0.45948,                  1.792,                 1.4902,                 1.4169,              0.0037706,              0.0037706,              0.0037706
                    180,                 1.2415,                0.88413,                 1.0993,                0.73142,                0.71818,                 0.7289,                0.45971,                 1.8237,                 1.4578,                 1.4627,              0.0037591,              0.0037591,              0.0037591
                    181,                 1.2589,                0.89486,                 1.0994,                0.70973,                0.73333,                0.75303,                0.47193,                 1.8244,                 1.3669,                 1.4512,              0.0037476,              0.0037476,              0.0037476
                    182,                 1.2331,                0.86359,                 1.0914,                0.73967,                0.71212,                 0.7371,                0.46741,                 1.7827,                 1.4144,                  1.425,               0.003736,               0.003736,               0.003736
                    183,                 1.2347,                0.86575,                   1.09,                0.80063,                0.64848,                0.73881,                 0.4743,                 1.8337,                 1.3855,                 1.4612,              0.0037245,              0.0037245,              0.0037245
                    184,                 1.2069,                0.86408,                 1.0753,                 0.7968,                0.66542,                0.75667,                  0.479,                 1.8011,                 1.4035,                 1.4507,               0.003713,               0.003713,               0.003713
                    185,                 1.2059,                0.84769,                 1.0874,                0.75677,                0.68788,                0.73955,                0.46859,                  1.853,                 1.4908,                 1.4913,              0.0037015,              0.0037015,              0.0037015
                    186,                 1.2113,                 0.8595,                 1.0848,                0.74591,                    0.7,                0.75422,                0.47752,                 1.8339,                 1.3805,                 1.4815,                0.00369,                0.00369,                0.00369
                    187,                 1.2061,                 0.8456,                 1.0856,                0.80551,                0.63333,                0.73518,                0.46217,                 1.8717,                 1.4417,                 1.5008,              0.0036785,              0.0036785,              0.0036785
                    188,                 1.2087,                0.86736,                 1.0879,                 0.7382,                0.70067,                0.75261,                0.47982,                  1.825,                 1.3318,                 1.4708,               0.003667,               0.003667,               0.003667
                    189,                 1.2262,                0.85914,                 1.0919,                0.78005,                0.67705,                0.76219,                0.47807,                 1.8406,                 1.3456,                 1.4897,              0.0036554,              0.0036554,              0.0036554
                    190,                 1.2072,                 0.8601,                 1.0882,                0.79848,                0.65758,                0.74458,                 0.4675,                 1.8699,                 1.4113,                 1.4841,              0.0036439,              0.0036439,              0.0036439
                    191,                 1.2024,                  0.831,                  1.083,                0.76636,                0.70909,                0.75677,                0.48016,                 1.8013,                 1.3842,                 1.4432,              0.0036324,              0.0036324,              0.0036324
                    192,                 1.2063,                0.84268,                 1.0804,                0.73196,                0.71515,                0.74393,                0.47451,                 1.8114,                 1.3621,                 1.4649,              0.0036209,              0.0036209,              0.0036209
                    193,                 1.1811,                0.84354,                 1.0699,                0.74024,                0.68788,                0.73507,                0.46884,                 1.8297,                  1.377,                 1.4858,              0.0036094,              0.0036094,              0.0036094
                    194,                 1.1971,                0.83031,                 1.0765,                0.72559,                0.71818,                0.72046,                0.45238,                 1.8201,                 1.4793,                 1.4597,              0.0035979,              0.0035979,              0.0035979
                    195,                 1.2019,                0.85327,                 1.0827,                0.74909,                0.66364,                0.74439,                0.47524,                 1.7479,                 1.4156,                 1.4138,              0.0035864,              0.0035864,              0.0035864
                    196,                 1.1886,                0.83898,                 1.0741,                0.78737,                0.67326,                0.74674,                0.47437,                 1.8111,                  1.423,                 1.4558,              0.0035749,              0.0035749,              0.0035749
                    197,                 1.1795,                0.82809,                 1.0784,                0.77818,                0.68788,                0.75109,                0.47574,                 1.8405,                  1.419,                 1.4691,              0.0035633,              0.0035633,              0.0035633
                    198,                   1.19,                0.82967,                   1.08,                 0.7717,                 0.6697,                0.75196,                0.48092,                 1.7877,                 1.3708,                 1.4373,              0.0035518,              0.0035518,              0.0035518
                    199,                 1.1897,                0.84443,                 1.0727,                0.73139,                0.69697,                0.73586,                0.47196,                 1.8474,                 1.4343,                  1.479,              0.0035403,              0.0035403,              0.0035403
                    200,                 1.1712,                0.82338,                 1.0666,                0.74254,                0.69394,                0.74071,                0.47105,                 1.8044,                 1.3913,                 1.4586,              0.0035288,              0.0035288,              0.0035288
                    201,                 1.1665,                0.79984,                 1.0668,                0.73402,                0.70247,                0.74044,                0.46422,                 1.8351,                 1.4211,                 1.4732,              0.0035173,              0.0035173,              0.0035173
                    202,                 1.1892,                0.82202,                 1.0766,                0.74226,                0.69091,                0.73453,                0.47156,                 1.8089,                 1.4052,                  1.474,              0.0035058,              0.0035058,              0.0035058
                    203,                 1.1635,                 0.8067,                 1.0627,                0.77403,                0.66433,                0.73043,                0.46848,                 1.7917,                 1.3926,                 1.4557,              0.0034943,              0.0034943,              0.0034943
                    204,                  1.134,                0.79247,                 1.0504,                0.72825,                0.71818,                0.75317,                0.49093,                 1.7763,                 1.3342,                 1.4534,              0.0034827,              0.0034827,              0.0034827
                    205,                 1.1454,                0.79881,                 1.0599,                 0.8058,                0.65383,                0.74155,                0.47342,                  1.822,                 1.3859,                 1.4573,              0.0034712,              0.0034712,              0.0034712
                    206,                 1.1546,                0.80315,                 1.0589,                0.75232,                0.67576,                0.74893,                0.47654,                 1.7853,                 1.3836,                 1.4426,              0.0034597,              0.0034597,              0.0034597
                    207,                 1.1544,                0.78871,                 1.0602,                0.76687,                0.68788,                0.74812,                 0.4688,                 1.8011,                 1.4611,                 1.4671,              0.0034482,              0.0034482,              0.0034482
                    208,                 1.1393,                0.78919,                 1.0581,                0.74193,                0.72727,                0.74507,                0.47295,                 1.8144,                 1.3678,                 1.4735,              0.0034367,              0.0034367,              0.0034367
                    209,                 1.1518,                0.80594,                 1.0662,                0.75107,                0.72231,                 0.7619,                 0.4751,                 1.8268,                 1.4263,                  1.477,              0.0034252,              0.0034252,              0.0034252
                    210,                  1.158,                0.80402,                 1.0525,                0.71966,                0.73939,                0.76526,                0.47937,                 1.8161,                   1.36,                 1.4644,              0.0034137,              0.0034137,              0.0034137
                    211,                 1.1651,                0.81408,                 1.0687,                0.76571,                0.72424,                0.75416,                0.47866,                 1.8394,                 1.3765,                 1.4937,              0.0034021,              0.0034021,              0.0034021
                    212,                 1.1371,                0.79312,                 1.0528,                0.70521,                0.73939,                0.75009,                0.48716,                 1.7905,                 1.3806,                 1.4607,              0.0033906,              0.0033906,              0.0033906
                    213,                 1.1468,                0.78325,                 1.0587,                0.69922,                0.73636,                0.74844,                0.47739,                 1.8006,                  1.385,                 1.4628,              0.0033791,              0.0033791,              0.0033791
                    214,                 1.1292,                0.78523,                 1.0522,                0.79018,                0.66667,                0.74737,                0.47416,                 1.8551,                 1.3747,                 1.4977,              0.0033676,              0.0033676,              0.0033676
                    215,                 1.1076,                0.76652,                 1.0463,                0.78238,                0.69394,                0.75018,                0.47282,                  1.841,                 1.3686,                 1.4912,              0.0033561,              0.0033561,              0.0033561
                    216,                 1.1331,                0.77596,                 1.0472,                0.77355,                0.69353,                0.73512,                0.47739,                 1.7761,                 1.3533,                 1.4377,              0.0033446,              0.0033446,              0.0033446
                    217,                 1.1338,                0.77547,                 1.0535,                 0.7864,                0.68788,                 0.7458,                  0.473,                 1.8287,                 1.3879,                 1.4784,              0.0033331,              0.0033331,              0.0033331
                    218,                 1.1217,                0.77574,                 1.0454,                0.74786,                0.70606,                0.75092,                0.47748,                 1.8168,                 1.4014,                 1.4781,              0.0033216,              0.0033216,              0.0033216
                    219,                 1.1335,                0.77738,                 1.0509,                0.77411,                0.69091,                 0.7539,                0.48538,                  1.797,                 1.3681,                 1.4585,                0.00331,                0.00331,                0.00331
                    220,                  1.138,                0.79377,                 1.0536,                0.77419,                0.68182,                0.75177,                0.48403,                 1.7999,                 1.3808,                 1.4725,              0.0032985,              0.0032985,              0.0032985
                    221,                 1.0916,                0.75697,                 1.0348,                 0.7945,                0.68182,                0.75243,                0.47917,                 1.7814,                 1.3714,                 1.4303,               0.003287,               0.003287,               0.003287
                    222,                 1.1234,                0.78075,                 1.0524,                0.74938,                0.69697,                0.73645,                0.46507,                 1.8395,                 1.4081,                 1.4961,              0.0032755,              0.0032755,              0.0032755
                    223,                 1.1126,                0.77311,                  1.045,                0.76694,                0.68806,                0.74539,                0.47082,                 1.8054,                 1.3708,                 1.4838,               0.003264,               0.003264,               0.003264
                    224,                 1.1245,                0.78248,                 1.0459,                0.69151,                0.72002,                0.72719,                0.45439,                 1.8108,                 1.4225,                 1.4707,              0.0032525,              0.0032525,              0.0032525
                    225,                 1.1127,                 0.7639,                 1.0505,                0.78456,                0.67576,                0.74656,                0.47159,                 1.8096,                 1.4158,                 1.4517,               0.003241,               0.003241,               0.003241
                    226,                 1.1092,                0.76849,                 1.0414,                 0.7584,                0.68788,                0.74429,                0.46869,                 1.7977,                  1.411,                  1.459,              0.0032294,              0.0032294,              0.0032294
                    227,                 1.1086,                0.77375,                 1.0427,                0.77732,                0.66643,                0.73314,                0.46534,                 1.8315,                 1.4152,                  1.479,              0.0032179,              0.0032179,              0.0032179
                    228,                 1.0824,                0.75749,                 1.0329,                0.75279,                0.70606,                0.73557,                0.46473,                 1.8585,                 1.3853,                 1.4963,              0.0032064,              0.0032064,              0.0032064
                    229,                 1.0954,                0.76723,                 1.0414,                0.79991,                0.66364,                0.74068,                0.47485,                 1.8295,                 1.3788,                 1.4792,              0.0031949,              0.0031949,              0.0031949
                    230,                 1.0941,                0.73892,                 1.0296,                0.80615,                0.66789,                0.75087,                0.48285,                 1.8006,                 1.3265,                  1.457,              0.0031834,              0.0031834,              0.0031834
                    231,                 1.0963,                0.75906,                 1.0385,                 0.8199,                0.67273,                 0.7589,                0.49068,                  1.787,                 1.3093,                 1.4561,              0.0031719,              0.0031719,              0.0031719
                    232,                  1.098,                0.75696,                 1.0359,                0.76704,                0.68485,                0.75326,                0.47973,                 1.7871,                 1.2863,                 1.4499,              0.0031604,              0.0031604,              0.0031604
                    233,                 1.0944,                0.75424,                 1.0387,                0.76068,                0.69697,                0.75364,                0.47841,                 1.7791,                 1.3337,                 1.4595,              0.0031488,              0.0031488,              0.0031488
                    234,                 1.0868,                 0.7376,                 1.0302,                0.81823,                0.66667,                0.75967,                0.47886,                 1.7957,                 1.3477,                 1.4607,              0.0031373,              0.0031373,              0.0031373
                    235,                 1.0984,                0.76795,                 1.0448,                0.73514,                0.74545,                0.75621,                0.48318,                 1.7972,                  1.335,                  1.452,              0.0031258,              0.0031258,              0.0031258
                    236,                 1.0889,                0.75565,                 1.0359,                0.78394,                0.70368,                0.74466,                0.48355,                 1.7931,                 1.3513,                 1.4694,              0.0031143,              0.0031143,              0.0031143
                    237,                 1.0761,                 0.7276,                 1.0305,                0.74658,                 0.7231,                0.74845,                0.48245,                 1.8177,                 1.3889,                 1.4812,              0.0031028,              0.0031028,              0.0031028
                    238,                 1.0875,                 0.7459,                 1.0373,                0.83753,                 0.6717,                0.76002,                0.49811,                 1.7667,                 1.3045,                  1.435,              0.0030913,              0.0030913,              0.0030913
                    239,                 1.0654,                0.73097,                 1.0309,                 0.7728,                0.69091,                0.74624,                0.48256,                 1.8062,                 1.3561,                 1.4727,              0.0030798,              0.0030798,              0.0030798
                    240,                 1.0758,                0.73801,                 1.0285,                0.78802,                0.66464,                0.74021,                0.47433,                 1.8235,                 1.3856,                 1.4837,              0.0030683,              0.0030683,              0.0030683
                    241,                 1.0741,                0.73481,                 1.0298,                0.76212,                    0.7,                0.74407,                0.48039,                 1.8158,                 1.3628,                 1.4837,              0.0030567,              0.0030567,              0.0030567
                    242,                 1.0696,                0.73034,                 1.0255,                0.74899,                0.68182,                   0.75,                 0.4784,                 1.8222,                 1.3728,                 1.4837,              0.0030452,              0.0030452,              0.0030452
                    243,                 1.0577,                0.71019,                 1.0223,                0.79117,                0.66587,                0.75587,                0.48281,                 1.8248,                 1.3602,                 1.5052,              0.0030337,              0.0030337,              0.0030337
                    244,                 1.0593,                0.72292,                 1.0272,                0.79322,                0.67273,                0.75046,                  0.485,                 1.8108,                 1.3905,                 1.4701,              0.0030222,              0.0030222,              0.0030222
                    245,                 1.0501,                0.71464,                 1.0159,                0.74302,                0.70303,                0.76316,                0.49433,                 1.7664,                 1.3859,                  1.421,              0.0030107,              0.0030107,              0.0030107
                    246,                 1.0386,                0.72601,                 1.0207,                 0.8671,                0.64242,                0.76024,                0.49364,                 1.7948,                 1.3636,                 1.4613,              0.0029992,              0.0029992,              0.0029992
                    247,                 1.0595,                 0.7271,                 1.0268,                0.74444,                0.69091,                0.74679,                0.48737,                 1.7989,                 1.3441,                 1.4764,              0.0029877,              0.0029877,              0.0029877
                    248,                  1.052,                0.71573,                 1.0286,                 0.7733,                 0.6719,                0.74375,                0.48099,                 1.8142,                  1.376,                 1.4881,              0.0029761,              0.0029761,              0.0029761
                    249,                 1.0573,                0.73381,                 1.0318,                0.71659,                0.71255,                0.73959,                0.47379,                 1.7939,                 1.3456,                 1.4692,              0.0029646,              0.0029646,              0.0029646
                    250,                 1.0237,                0.70514,                 1.0094,                0.75266,                0.71004,                0.75118,                 0.4858,                 1.7913,                 1.3227,                 1.4622,              0.0029531,              0.0029531,              0.0029531
                    251,                  1.037,                0.70401,                 1.0155,                0.72432,                0.70859,                0.73678,                0.47884,                 1.7727,                 1.3641,                  1.446,              0.0029416,              0.0029416,              0.0029416
                    252,                 1.0455,                0.71522,                 1.0228,                0.75348,                0.70393,                0.74546,                0.48636,                 1.7751,                 1.3408,                 1.4744,              0.0029301,              0.0029301,              0.0029301
                    253,                 1.0425,                0.71797,                 1.0162,                0.82697,                0.63636,                0.75141,                0.49001,                 1.7935,                 1.3563,                 1.4716,              0.0029186,              0.0029186,              0.0029186
                    254,                 1.0561,                0.70957,                  1.022,                0.72962,                0.72121,                0.75599,                0.49009,                 1.7878,                  1.359,                 1.4438,              0.0029071,              0.0029071,              0.0029071
                    255,                 1.0362,                0.69789,                 1.0069,                0.72103,                0.74406,                0.75131,                0.47982,                   1.79,                 1.3846,                 1.4506,              0.0028955,              0.0028955,              0.0028955
                    256,                 1.0284,                0.70873,                 1.0112,                0.71526,                0.75152,                 0.7572,                0.48963,                 1.7531,                 1.3576,                  1.424,               0.002884,               0.002884,               0.002884
                    257,                 1.0492,                0.70304,                 1.0163,                0.71403,                0.73392,                0.75951,                0.48454,                 1.7782,                 1.3372,                 1.4357,              0.0028725,              0.0028725,              0.0028725
                    258,                 1.0185,                0.69451,                 1.0107,                0.75869,                0.71212,                0.76353,                 0.4894,                 1.7705,                 1.3443,                 1.4377,               0.002861,               0.002861,               0.002861
                    259,                 1.0419,                0.72322,                 1.0211,                0.76336,                0.68182,                0.75464,                0.48592,                  1.775,                 1.3515,                 1.4466,              0.0028495,              0.0028495,              0.0028495
                    260,                  1.016,                0.69586,                 1.0019,                0.78071,                0.69697,                 0.7591,                0.48511,                  1.778,                 1.3529,                 1.4712,               0.002838,               0.002838,               0.002838
                    261,                 1.0166,                0.68185,                 1.0091,                0.80912,                0.65758,                0.76306,                0.48926,                 1.7769,                  1.332,                 1.4477,              0.0028265,              0.0028265,              0.0028265
                    262,                 1.0195,                0.69442,                 1.0098,                0.78879,                0.69091,                0.76896,                 0.4973,                 1.7584,                 1.3132,                 1.4408,               0.002815,               0.002815,               0.002815
                    263,                 1.0079,                0.70439,                  1.002,                0.80273,                0.68182,                0.76078,                0.48471,                 1.7687,                 1.3165,                  1.464,              0.0028034,              0.0028034,              0.0028034
                    264,                 1.0142,                0.70209,                  1.009,                0.75411,                0.72121,                 0.7573,                0.48276,                  1.792,                 1.3213,                 1.5019,              0.0027919,              0.0027919,              0.0027919
                    265,                 1.0298,                0.71764,                 1.0144,                0.74401,                0.72727,                0.76295,                  0.488,                 1.7896,                 1.3036,                 1.4785,              0.0027804,              0.0027804,              0.0027804
                    266,                  1.014,                0.69785,                 1.0096,                0.80499,                0.68485,                0.76662,                0.49547,                 1.7724,                  1.316,                  1.461,              0.0027689,              0.0027689,              0.0027689
                    267,                 1.0037,                0.69863,                 1.0019,                0.71307,                0.73333,                0.74852,                0.48125,                 1.8044,                 1.3716,                  1.461,              0.0027574,              0.0027574,              0.0027574
                    268,                 1.0088,                0.69191,                 1.0085,                0.77543,                0.68182,                0.74774,                 0.4831,                  1.801,                 1.3985,                 1.4713,              0.0027459,              0.0027459,              0.0027459
                    269,                 0.9953,                0.67456,                 1.0014,                0.78328,                0.68182,                0.75882,                0.49123,                 1.7645,                 1.3728,                 1.4482,              0.0027344,              0.0027344,              0.0027344
                    270,                0.99074,                0.67408,                0.99939,                0.84257,                0.64872,                0.75933,                0.48656,                 1.7439,                 1.3704,                 1.4262,              0.0027228,              0.0027228,              0.0027228
                    271,                 1.0157,                0.68236,                 1.0176,                0.79655,                 0.6697,                0.75352,                0.48546,                 1.7423,                 1.3879,                 1.4261,              0.0027113,              0.0027113,              0.0027113
                    272,                 1.0078,                  0.681,                 1.0034,                0.81072,                 0.6697,                0.74939,                0.48209,                 1.7716,                 1.3922,                 1.4551,              0.0026998,              0.0026998,              0.0026998
                    273,                0.96967,                0.65976,                0.99272,                0.85316,                0.65144,                0.75945,                0.49594,                 1.7399,                 1.3714,                 1.4248,              0.0026883,              0.0026883,              0.0026883
                    274,                0.98663,                0.68388,                0.99803,                0.81589,                0.67145,                0.75497,                0.48933,                 1.7623,                 1.3708,                 1.4377,              0.0026768,              0.0026768,              0.0026768
                    275,                0.98776,                0.67248,                0.99134,                0.78669,                0.67576,                0.75536,                0.49007,                 1.7744,                 1.3443,                 1.4563,              0.0026653,              0.0026653,              0.0026653
                    276,                  0.996,                 0.6729,                0.99563,                0.79776,                    0.7,                0.75124,                 0.4925,                  1.778,                 1.3683,                 1.4755,              0.0026538,              0.0026538,              0.0026538
                    277,                0.98404,                0.68673,                 1.0011,                0.79367,                0.69394,                0.75692,                0.48854,                 1.7777,                  1.378,                 1.4404,              0.0026422,              0.0026422,              0.0026422
                    278,                0.97033,                0.67396,                 0.9963,                0.80594,                0.69091,                0.76016,                0.48589,                 1.7798,                 1.3538,                 1.4471,              0.0026307,              0.0026307,              0.0026307
                    279,                0.98422,                0.66954,                0.99625,                0.82315,                0.67703,                0.75788,                0.48702,                 1.7975,                   1.37,                 1.4581,              0.0026192,              0.0026192,              0.0026192
                    280,                0.98416,                0.66712,                 1.0017,                0.83434,                0.66667,                0.76003,                0.49107,                 1.7615,                 1.3952,                 1.4237,              0.0026077,              0.0026077,              0.0026077
                    281,                0.97092,                0.67493,                0.99722,                0.81558,                0.66061,                0.76075,                0.48872,                 1.7695,                 1.3689,                 1.4261,              0.0025962,              0.0025962,              0.0025962
                    282,                0.99139,                0.67366,                0.99635,                0.81073,                0.67495,                0.75584,                0.48339,                 1.8087,                 1.3822,                 1.4409,              0.0025847,              0.0025847,              0.0025847
                    283,                0.98142,                0.67302,                 0.9938,                0.80392,                0.67092,                 0.7502,                0.47334,                 1.8448,                 1.4197,                  1.477,              0.0025732,              0.0025732,              0.0025732
                    284,                0.96386,                0.65433,                0.98626,                0.73439,                0.72057,                0.75414,                0.47992,                 1.8228,                 1.3759,                 1.4677,              0.0025617,              0.0025617,              0.0025617
                    285,                0.97165,                0.66431,                0.98564,                0.78674,                    0.7,                 0.7572,                0.48502,                 1.8014,                 1.3671,                 1.4647,              0.0025501,              0.0025501,              0.0025501
                    286,                0.99307,                0.68971,                 1.0021,                 0.8052,                0.69394,                0.76089,                0.48748,                 1.7888,                 1.3561,                 1.4571,              0.0025386,              0.0025386,              0.0025386
                    287,                0.97684,                0.66961,                0.98664,                0.79595,                0.69742,                0.76086,                0.48791,                 1.7903,                 1.3554,                 1.4483,              0.0025271,              0.0025271,              0.0025271
                    288,                0.98432,                0.67234,                0.99963,                0.79185,                0.67879,                0.75347,                0.48881,                 1.7653,                 1.3812,                 1.4204,              0.0025156,              0.0025156,              0.0025156
                    289,                0.96298,                0.65454,                 0.9883,                0.77841,                0.69194,                0.76158,                0.49001,                 1.7541,                 1.3595,                 1.4264,              0.0025041,              0.0025041,              0.0025041
                    290,                0.94981,                0.64083,                0.98627,                0.77837,                0.69697,                0.75531,                0.48315,                 1.7682,                  1.398,                 1.4253,              0.0024926,              0.0024926,              0.0024926
                    291,                 0.9747,                0.66788,                 0.9916,                0.75299,                0.71212,                0.75461,                0.49005,                 1.7721,                 1.4043,                 1.4341,              0.0024811,              0.0024811,              0.0024811
                    292,                 0.9542,                 0.6504,                0.98999,                0.77007,                0.69011,                0.75293,                0.49279,                 1.7356,                  1.419,                 1.4069,              0.0024695,              0.0024695,              0.0024695
                    293,                0.96313,                0.66038,                0.98358,                0.73085,                0.71818,                0.75506,                 0.4899,                 1.7337,                  1.414,                 1.4046,               0.002458,               0.002458,               0.002458
                    294,                0.95802,                0.65654,                0.98704,                0.75673,                0.69697,                0.75561,                 0.4896,                 1.7471,                 1.4136,                 1.4126,              0.0024465,              0.0024465,              0.0024465
                    295,                0.95302,                0.65688,                0.98777,                 0.7648,                0.68974,                0.75343,                0.48596,                 1.7416,                 1.3673,                 1.4141,               0.002435,               0.002435,               0.002435
                    296,                0.93863,                0.65023,                 0.9831,                0.77974,                 0.6973,                0.76126,                0.49348,                 1.7435,                 1.3663,                  1.433,              0.0024235,              0.0024235,              0.0024235
                    297,                0.93828,                0.64524,                 0.9828,                0.78216,                    0.7,                0.75965,                0.49283,                 1.7428,                 1.3776,                 1.4229,               0.002412,               0.002412,               0.002412
                    298,                0.96571,                0.65863,                0.98942,                0.78085,                 0.7018,                0.75693,                0.48926,                 1.7706,                 1.3698,                 1.4357,              0.0024005,              0.0024005,              0.0024005
                    299,                0.94744,                 0.6507,                0.98457,                0.80044,                0.68067,                0.75802,                0.49493,                 1.7747,                 1.3496,                 1.4498,               0.002389,               0.002389,               0.002389
                    300,                0.93803,                0.64488,                0.98042,                0.76855,                0.72424,                0.76041,                0.48908,                  1.783,                 1.3434,                 1.4672,              0.0023774,              0.0023774,              0.0023774
                    301,                0.93235,                0.64085,                0.98132,                 0.7771,                0.70785,                0.75915,                0.48862,                 1.7724,                 1.3563,                 1.4673,              0.0023659,              0.0023659,              0.0023659
                    302,                0.93971,                0.65096,                0.98349,                0.77558,                0.72121,                0.76025,                0.48403,                 1.7891,                  1.343,                 1.4674,              0.0023544,              0.0023544,              0.0023544
                    303,                0.94455,                 0.6511,                0.98707,                0.77069,                0.72309,                0.76234,                0.49169,                 1.7811,                 1.3259,                 1.4653,              0.0023429,              0.0023429,              0.0023429
                    304,                0.92761,                0.62955,                0.97281,                0.76516,                0.71089,                0.76105,                0.49101,                 1.7737,                  1.328,                 1.4519,              0.0023314,              0.0023314,              0.0023314
