                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.9047,                0.92001,                 1.7232,                0.77766,                0.63636,                0.74991,                0.46353,                 2.2594,                 0.9937,                 2.0298,              0.0041488,              0.0041488,              0.0041488
                    151,                 1.9034,                0.90329,                 1.7425,                0.69286,                0.69043,                0.72218,                0.43671,                 2.3047,                 1.1037,                 2.0647,              0.0041371,              0.0041371,              0.0041371
                    152,                 1.8975,                 0.9235,                 1.7393,                0.72219,                0.70303,                0.75388,                0.46002,                 2.2733,                 1.0241,                 2.0307,              0.0041254,              0.0041254,              0.0041254
                    153,                 1.9071,                0.91411,                  1.726,                0.75281,                0.69091,                0.75756,                0.46451,                 2.3437,                 1.0167,                   2.08,              0.0041137,              0.0041137,              0.0041137
                    154,                 1.9141,                0.90166,                 1.7344,                0.79271,                0.66054,                0.75851,                0.46569,                 2.2764,                0.98556,                 2.0242,              0.0041021,              0.0041021,              0.0041021
                    155,                 1.8519,                0.88704,                 1.7083,                0.73779,                0.66364,                0.74696,                0.45773,                 2.3002,                 1.0409,                 2.0664,              0.0040904,              0.0040904,              0.0040904
                    156,                 1.8959,                0.88971,                 1.7394,                0.79766,                0.64242,                0.75519,                0.45877,                 2.2776,                0.99511,                 2.0471,              0.0040787,              0.0040787,              0.0040787
                    157,                  1.878,                0.88589,                 1.7184,                0.76927,                0.69714,                0.77498,                 0.4627,                  2.307,                 1.0249,                 2.0465,               0.004067,               0.004067,               0.004067
                    158,                 1.8853,                0.89408,                 1.7119,                0.70036,                0.72727,                0.75816,                0.45414,                 2.3196,                0.99496,                 2.0812,              0.0040553,              0.0040553,              0.0040553
                    159,                 1.8721,                 0.8995,                 1.7072,                0.72141,                 0.6697,                0.73061,                0.44842,                 2.2991,                 1.0681,                  2.048,              0.0040436,              0.0040436,              0.0040436
                    160,                 1.8585,                0.89679,                 1.7122,                0.76944,                0.66746,                0.75459,                0.45692,                 2.3262,                 1.0209,                 2.0736,              0.0040319,              0.0040319,              0.0040319
                    161,                 1.8699,                0.89018,                 1.7195,                0.76542,                0.68224,                0.76098,                0.46146,                 2.3306,                 1.0093,                 2.0528,              0.0040203,              0.0040203,              0.0040203
                    162,                 1.8407,                0.87228,                 1.6989,                0.70079,                0.68788,                0.73378,                0.45044,                 2.3097,                 1.0819,                 2.0639,              0.0040086,              0.0040086,              0.0040086
                    163,                 1.8557,                0.87573,                 1.7101,                0.73786,                0.68182,                0.74844,                0.46428,                 2.2656,                 1.0117,                 1.9948,              0.0039969,              0.0039969,              0.0039969
                    164,                  1.877,                0.89989,                 1.7094,                0.70884,                0.70909,                0.74686,                0.45961,                 2.3247,                0.99367,                 2.0556,              0.0039852,              0.0039852,              0.0039852
                    165,                 1.8673,                0.88336,                 1.7105,                0.72929,                0.72121,                0.77467,                 0.4737,                 2.2352,                 0.9526,                 1.9884,              0.0039735,              0.0039735,              0.0039735
                    166,                  1.843,                0.86991,                 1.6981,                0.70319,                0.70357,                 0.7411,                0.46338,                 2.2367,                 1.0116,                 1.9945,              0.0039618,              0.0039618,              0.0039618
                    167,                 1.8322,                0.87442,                 1.7002,                0.69922,                0.72121,                0.75726,                0.46882,                 2.2548,                0.99961,                 2.0144,              0.0039501,              0.0039501,              0.0039501
                    168,                 1.8265,                0.86478,                 1.6942,                0.78013,                0.67273,                0.77199,                  0.475,                 2.2486,                0.96038,                 1.9898,              0.0039385,              0.0039385,              0.0039385
                    169,                 1.7952,                0.86788,                 1.6857,                0.67748,                0.68182,                0.72846,                0.44852,                 2.2908,                  1.095,                   2.04,              0.0039268,              0.0039268,              0.0039268
                    170,                 1.8471,                0.86278,                 1.6917,                0.69831,                0.69091,                0.74686,                0.45984,                 2.3013,                 0.9851,                 2.0503,              0.0039151,              0.0039151,              0.0039151
                    171,                 1.8382,                0.85713,                 1.6983,                0.72247,                0.68182,                 0.7355,                 0.4567,                 2.2597,                 1.0202,                 2.0154,              0.0039034,              0.0039034,              0.0039034
                    172,                 1.8537,                0.88352,                 1.7114,                0.75572,                0.66061,                0.72971,                0.45355,                 2.2925,                   1.04,                 2.0316,              0.0038917,              0.0038917,              0.0038917
                    173,                 1.8171,                0.86335,                 1.6789,                0.68834,                0.69697,                0.74685,                0.45692,                 2.2518,                 1.0596,                 2.0051,                0.00388,                0.00388,                0.00388
                    174,                 1.8246,                0.84725,                 1.6944,                0.75172,                0.68813,                0.75538,                0.46884,                 2.2841,                0.96763,                 2.0174,              0.0038683,              0.0038683,              0.0038683
                    175,                 1.7667,                0.81961,                 1.6563,                0.69075,                0.72121,                0.73451,                0.45241,                 2.2959,                0.98778,                 2.0413,              0.0038567,              0.0038567,              0.0038567
                    176,                 1.7907,                0.82757,                 1.6679,                 0.7435,                0.67637,                0.75069,                0.46868,                 2.2492,                0.97581,                 2.0059,               0.003845,               0.003845,               0.003845
                    177,                 1.7938,                0.82623,                 1.6763,                0.73582,                0.68368,                0.74201,                0.46205,                 2.2353,                0.97762,                 1.9966,              0.0038333,              0.0038333,              0.0038333
                    178,                 1.7922,                0.83965,                 1.6786,                0.71641,                0.73333,                0.75422,                0.46608,                 2.2822,                 0.9739,                 2.0285,              0.0038216,              0.0038216,              0.0038216
                    179,                 1.7744,                0.82226,                 1.6613,                0.72591,                0.70303,                0.75717,                0.47447,                 2.2509,                0.95395,                 2.0005,              0.0038099,              0.0038099,              0.0038099
                    180,                 1.7928,                 0.8419,                 1.6841,                0.74924,                0.68182,                0.75332,                0.46465,                 2.2761,                0.97805,                 2.0331,              0.0037982,              0.0037982,              0.0037982
                    181,                  1.762,                0.83882,                 1.6681,                 0.7075,                0.70366,                0.73797,                0.45243,                 2.2921,                 1.0203,                 2.0502,              0.0037865,              0.0037865,              0.0037865
                    182,                 1.7503,                0.81613,                 1.6572,                0.74754,                0.68182,                0.76152,                  0.461,                 2.3351,                0.99472,                 2.0773,              0.0037749,              0.0037749,              0.0037749
                    183,                 1.7608,                0.80937,                  1.648,                0.73819,                0.68485,                0.74523,                0.45005,                 2.3542,                 1.0125,                 2.1093,              0.0037632,              0.0037632,              0.0037632
                    184,                 1.7671,                0.81664,                 1.6575,                0.71901,                0.71339,                0.76289,                0.47174,                 2.2282,                0.97226,                 2.0387,              0.0037515,              0.0037515,              0.0037515
                    185,                 1.8069,                0.82766,                  1.669,                0.69862,                0.74242,                0.76169,                0.47242,                 2.2507,                0.94434,                  2.008,              0.0037398,              0.0037398,              0.0037398
                    186,                 1.7695,                0.81958,                 1.6725,                0.68928,                 0.7303,                0.74788,                0.46402,                 2.2441,                0.99706,                 2.0007,              0.0037281,              0.0037281,              0.0037281
                    187,                 1.7423,                0.80191,                 1.6435,                0.72041,                0.69697,                 0.7591,                0.46793,                  2.243,                0.97688,                   2.01,              0.0037164,              0.0037164,              0.0037164
                    188,                 1.7755,                 0.8231,                 1.6737,                0.77782,                0.68182,                0.76281,                0.47072,                 2.2267,                0.96783,                 1.9726,              0.0037047,              0.0037047,              0.0037047
                    189,                 1.7027,                 0.7894,                 1.6349,                0.73786,                0.69394,                0.73241,                0.45105,                 2.3123,                  1.022,                 2.0523,              0.0036931,              0.0036931,              0.0036931
                    190,                 1.6908,                   0.79,                 1.6121,                0.75824,                0.68429,                0.76343,                0.45597,                 2.3124,                0.97544,                 2.0669,              0.0036814,              0.0036814,              0.0036814
                    191,                  1.729,                0.80315,                 1.6362,                0.76072,                0.70606,                  0.759,                0.47245,                 2.2455,                 0.9567,                 2.0134,              0.0036697,              0.0036697,              0.0036697
                    192,                 1.7267,                0.80567,                 1.6421,                0.75275,                0.71037,                 0.7665,                0.46591,                 2.2801,                0.97198,                 2.0473,               0.003658,               0.003658,               0.003658
                    193,                 1.7285,                0.79068,                 1.6451,                0.74326,                0.70303,                0.75336,                0.46354,                 2.2727,                 0.9984,                 2.0409,              0.0036463,              0.0036463,              0.0036463
                    194,                 1.7093,                0.77821,                 1.6248,                0.68952,                 0.7303,                0.74681,                0.46206,                  2.254,                0.99942,                  2.032,              0.0036346,              0.0036346,              0.0036346
                    195,                 1.7399,                0.79889,                 1.6483,                0.74803,                0.68788,                0.74875,                0.46713,                  2.236,                0.99083,                 2.0078,              0.0036229,              0.0036229,              0.0036229
                    196,                 1.7537,                0.80271,                 1.6385,                0.77204,                0.70303,                0.76379,                0.48229,                 2.2233,                0.96085,                 1.9949,              0.0036113,              0.0036113,              0.0036113
                    197,                 1.7279,                0.79098,                 1.6349,                0.73795,                0.71818,                0.75553,                0.46794,                 2.2399,                0.96807,                 2.0305,              0.0035996,              0.0035996,              0.0035996
                    198,                 1.6898,                0.76516,                 1.6264,                0.73424,                0.67814,                0.74693,                0.45934,                 2.2823,                 1.0041,                 2.0535,              0.0035879,              0.0035879,              0.0035879
                    199,                 1.6603,                0.76495,                 1.6087,                0.79903,                0.67471,                0.77576,                0.48052,                 2.2694,                0.94672,                 2.0485,              0.0035762,              0.0035762,              0.0035762
                    200,                 1.7129,                0.77823,                 1.6261,                0.74743,                0.70846,                0.76284,                0.47446,                 2.2415,                0.95418,                  2.025,              0.0035645,              0.0035645,              0.0035645
                    201,                 1.6667,                0.77038,                 1.6053,                0.77038,                0.68485,                 0.7618,                0.46677,                 2.2776,                0.95429,                 2.0406,              0.0035528,              0.0035528,              0.0035528
                    202,                 1.7081,                0.77077,                 1.6385,                0.67677,                0.70606,                0.74804,                0.45852,                 2.2891,                0.97752,                 2.0602,              0.0035411,              0.0035411,              0.0035411
                    203,                 1.6944,                0.77481,                 1.6201,                0.76339,                0.63636,                0.73758,                 0.4526,                 2.2971,                 1.0005,                 2.0566,              0.0035295,              0.0035295,              0.0035295
                    204,                 1.6807,                 0.7685,                 1.6238,                0.72539,                0.68841,                 0.7455,                0.45996,                 2.2597,                 0.9986,                 2.0126,              0.0035178,              0.0035178,              0.0035178
                    205,                 1.6662,                0.76962,                 1.6162,                0.73026,                0.68485,                0.74765,                0.45949,                 2.3209,                 1.0023,                 2.0656,              0.0035061,              0.0035061,              0.0035061
                    206,                  1.675,                 0.7583,                 1.6072,                0.70584,                    0.7,                0.74436,                0.45499,                 2.3241,                0.98544,                 2.0891,              0.0034944,              0.0034944,              0.0034944
                    207,                 1.7038,                0.77635,                 1.6262,                0.69571,                0.71363,                0.74003,                0.45933,                 2.3028,                0.99142,                 2.0876,              0.0034827,              0.0034827,              0.0034827
                    208,                 1.6934,                0.77887,                 1.6376,                0.71527,                0.71515,                 0.7525,                0.47065,                 2.2727,                0.97021,                 2.0336,               0.003471,               0.003471,               0.003471
                    209,                 1.6856,                0.77436,                 1.6222,                0.77682,                0.66364,                0.76095,                0.47112,                 2.2881,                0.96634,                 2.0574,              0.0034593,              0.0034593,              0.0034593
                    210,                 1.7031,                0.77072,                 1.6267,                0.72668,                0.70606,                0.75807,                0.47276,                  2.254,                0.96814,                 2.0238,              0.0034477,              0.0034477,              0.0034477
                    211,                  1.684,                0.75899,                 1.6199,                0.70867,                0.69091,                0.74045,                0.45394,                 2.2919,                0.97835,                 2.0481,               0.003436,               0.003436,               0.003436
                    212,                 1.6786,                0.76964,                 1.6278,                0.73519,                0.70671,                0.75771,                0.46945,                 2.2918,                0.95955,                  2.068,              0.0034243,              0.0034243,              0.0034243
                    213,                 1.6495,                0.74572,                 1.5928,                0.70223,                0.71463,                0.75202,                0.46428,                 2.2767,                0.98451,                 2.0799,              0.0034126,              0.0034126,              0.0034126
                    214,                 1.6824,                0.75918,                 1.6064,                0.72984,                0.68182,                0.75535,                0.46172,                 2.3101,                0.98004,                 2.0812,              0.0034009,              0.0034009,              0.0034009
                    215,                 1.6776,                0.75865,                 1.6165,                0.73229,                0.70456,                0.76537,                0.47553,                 2.2772,                0.94593,                 2.0585,              0.0033892,              0.0033892,              0.0033892
                    216,                 1.6838,                 0.7547,                 1.6055,                0.74123,                0.69394,                0.75996,                0.47205,                 2.2548,                0.95589,                 2.0404,              0.0033775,              0.0033775,              0.0033775
                    217,                 1.6461,                0.74262,                 1.6093,                0.77902,                0.69438,                0.77034,                0.47655,                 2.2629,                0.94801,                 2.0568,              0.0033659,              0.0033659,              0.0033659
                    218,                  1.618,                 0.7347,                 1.5896,                0.76524,                0.69697,                0.76516,                0.46538,                  2.298,                0.96522,                 2.0618,              0.0033542,              0.0033542,              0.0033542
                    219,                  1.638,                0.74115,                 1.6006,                 0.7785,                0.70295,                0.76855,                0.47356,                 2.2839,                0.93407,                 2.0637,              0.0033425,              0.0033425,              0.0033425
                    220,                 1.6482,                0.74859,                 1.6079,                0.71365,                0.72727,                0.75912,                0.46466,                 2.3103,                0.96538,                 2.0654,              0.0033308,              0.0033308,              0.0033308
                    221,                 1.9225,                 1.1922,                 1.7691,                0.28334,                0.11501,                0.09508,                0.05017,                 4.3825,                 3.3424,                 4.0983,              0.0033191,              0.0033191,              0.0033191
                    222,                 1.7855,                0.87206,                 1.6625,                0.51472,                0.40909,                0.40964,                0.24452,                 2.9245,                 1.9688,                 2.5696,              0.0033074,              0.0033074,              0.0033074
                    223,                 1.7069,                0.82594,                 1.6554,                0.71737,                0.58456,                0.63985,                0.38053,                  2.469,                 1.2349,                 2.1751,              0.0032957,              0.0032957,              0.0032957
                    224,                 1.7048,                0.83046,                 1.6371,                0.74433,                0.69697,                0.74208,                0.45271,                 2.3433,                 1.0106,                 2.1059,               0.003284,               0.003284,               0.003284
                    225,                 1.7102,                0.80333,                 1.6256,                0.77272,                0.67273,                0.75653,                0.46343,                 2.3614,                0.99917,                 2.1081,              0.0032724,              0.0032724,              0.0032724
                    226,                 1.6789,                0.78873,                 1.6092,                0.75193,                0.69091,                0.76811,                0.46449,                 2.3214,                   0.97,                 2.0749,              0.0032607,              0.0032607,              0.0032607
                    227,                 1.6704,                0.77411,                 1.6075,                0.74711,                0.73333,                0.76719,                0.46963,                 2.3366,                0.96903,                 2.0412,               0.003249,               0.003249,               0.003249
                    228,                 1.6284,                0.77267,                 1.6032,                0.74911,                0.69091,                0.75912,                0.46447,                 2.3629,                0.98206,                 2.0805,              0.0032373,              0.0032373,              0.0032373
                    229,                 1.6356,                0.75451,                  1.596,                0.72618,                0.70722,                 0.7385,                0.45398,                 2.3546,                0.97728,                 2.0692,              0.0032256,              0.0032256,              0.0032256
                    230,                 1.6751,                0.76166,                  1.626,                0.72432,                0.73939,                0.75858,                0.46343,                 2.3475,                0.96747,                 2.0719,              0.0032139,              0.0032139,              0.0032139
                    231,                 1.6641,                0.76101,                 1.6146,                0.71524,                0.75152,                0.76565,                0.46445,                 2.3396,                 1.0033,                 2.0703,              0.0032022,              0.0032022,              0.0032022
                    232,                   1.61,                   0.75,                 1.5789,                0.73274,                0.70619,                0.75051,                0.46144,                 2.3543,                 1.0143,                 2.0859,              0.0031906,              0.0031906,              0.0031906
                    233,                 1.6178,                0.74909,                 1.5861,                0.72925,                0.72642,                0.75507,                0.45861,                 2.3732,                 1.0013,                 2.0982,              0.0031789,              0.0031789,              0.0031789
                    234,                 1.7019,                0.79027,                 1.6252,                0.73332,                    0.7,                0.76644,                0.46622,                 2.3439,                  0.957,                 2.1101,              0.0031672,              0.0031672,              0.0031672
                    235,                 1.6379,                0.74302,                 1.5926,                0.80789,                 0.6697,                0.76625,                0.47208,                 2.3138,                 0.9673,                 2.0667,              0.0031555,              0.0031555,              0.0031555
                    236,                  1.608,                0.74467,                 1.5738,                0.71152,                0.73994,                 0.7637,                0.47311,                 2.3121,                0.97907,                 2.0504,              0.0031438,              0.0031438,              0.0031438
                    237,                 1.5962,                0.72647,                 1.5584,                0.71907,                0.67576,                0.74865,                 0.4599,                 2.3393,                  1.002,                  2.058,              0.0031321,              0.0031321,              0.0031321
                    238,                  1.615,                0.74505,                 1.5962,                0.70453,                0.69091,                0.74554,                0.46209,                 2.3344,                 1.0012,                 2.0653,              0.0031204,              0.0031204,              0.0031204
                    239,                 1.6056,                0.72152,                 1.5811,                0.73616,                0.70177,                0.76382,                0.47807,                 2.2883,                0.95778,                 2.0501,              0.0031088,              0.0031088,              0.0031088
                    240,                 1.5664,                0.71262,                  1.572,                0.76107,                0.68182,                0.76601,                0.47626,                 2.3224,                0.97274,                 2.0821,              0.0030971,              0.0030971,              0.0030971
                    241,                 1.6339,                0.71901,                 1.5865,                0.72716,                0.71212,                0.76133,                0.47755,                 2.3437,                0.97337,                 2.1021,              0.0030854,              0.0030854,              0.0030854
                    242,                 1.5912,                0.71816,                 1.5734,                0.80472,                 0.6697,                0.77089,                 0.4773,                  2.311,                0.96167,                 2.0793,              0.0030737,              0.0030737,              0.0030737
                    243,                 1.5665,                0.70414,                 1.5585,                0.78694,                0.68274,                0.76893,                0.47545,                 2.3049,                0.96437,                 2.0566,               0.003062,               0.003062,               0.003062
                    244,                  1.575,                0.71916,                 1.5744,                0.81102,                0.65026,                0.76173,                0.46889,                  2.346,                 0.9775,                 2.0634,              0.0030503,              0.0030503,              0.0030503
                    245,                 1.5629,                0.69638,                  1.563,                0.69302,                0.71818,                0.75495,                0.46591,                 2.3468,                 1.0073,                 2.0695,              0.0030386,              0.0030386,              0.0030386
                    246,                 1.5573,                0.71821,                  1.566,                0.75344,                0.69697,                0.76201,                0.47198,                 2.3524,                0.96499,                 2.0798,               0.003027,               0.003027,               0.003027
                    247,                 1.5602,                0.72237,                 1.5655,                  0.706,                0.73636,                0.76893,                0.47611,                 2.3499,                 0.9503,                 2.1028,              0.0030153,              0.0030153,              0.0030153
                    248,                 1.5561,                0.69933,                 1.5432,                0.70607,                0.72727,                0.76718,                0.47956,                 2.3263,                0.96248,                 2.0737,              0.0030036,              0.0030036,              0.0030036
                    249,                 1.5529,                0.69799,                 1.5528,                0.68435,                0.73583,                0.74928,                0.47266,                 2.3658,                  0.995,                 2.0894,              0.0029919,              0.0029919,              0.0029919
                    250,                 1.5502,                0.69699,                 1.5553,                0.76523,                 0.6697,                0.74661,                0.46266,                 2.3567,                 1.0072,                 2.0924,              0.0029802,              0.0029802,              0.0029802
                    251,                 1.5721,                0.71997,                 1.5612,                0.80598,                0.63636,                0.75405,                0.47269,                 2.3497,                0.97877,                 2.1041,              0.0029685,              0.0029685,              0.0029685
                    252,                 1.5708,                0.72814,                 1.5578,                0.81278,                0.64462,                0.75885,                0.48065,                 2.2969,                0.97686,                 2.0852,              0.0029568,              0.0029568,              0.0029568
                    253,                 1.5493,                0.70468,                 1.5633,                0.78389,                0.63939,                0.74641,                0.47501,                 2.3136,                 0.9794,                 2.1018,              0.0029452,              0.0029452,              0.0029452
                    254,                 1.5392,                0.69678,                 1.5451,                0.70451,                 0.7225,                0.75502,                0.47171,                 2.3564,                0.98617,                 2.1168,              0.0029335,              0.0029335,              0.0029335
                    255,                 1.5141,                0.68816,                 1.5335,                0.72575,                0.72974,                0.75946,                0.47049,                   2.35,                0.97694,                 2.1056,              0.0029218,              0.0029218,              0.0029218
                    256,                 1.5572,                0.69838,                 1.5724,                0.75333,                 0.6697,                0.76303,                 0.4762,                 2.3376,                0.96356,                 2.0856,              0.0029101,              0.0029101,              0.0029101
                    257,                  1.551,                0.69568,                 1.5458,                0.77049,                 0.6697,                0.76885,                0.47204,                 2.3215,                0.95229,                 2.0813,              0.0028984,              0.0028984,              0.0028984
                    258,                 1.5554,                 0.6991,                 1.5434,                0.72971,                0.69394,                0.75638,                0.46874,                 2.3213,                 0.9607,                 2.0858,              0.0028867,              0.0028867,              0.0028867
                    259,                 1.5059,                0.70077,                 1.5388,                0.73814,                0.71212,                0.76429,                0.47417,                 2.3466,                0.95189,                 2.0949,               0.002875,               0.002875,               0.002875
                    260,                 1.5281,                 0.6915,                 1.5419,                0.77818,                0.65913,                0.75798,                0.46915,                 2.3683,                0.97446,                 2.1389,              0.0028634,              0.0028634,              0.0028634
                    261,                  1.525,                0.67595,                 1.5444,                0.72229,                0.70932,                0.76989,                0.48033,                 2.3214,                0.97687,                 2.0945,              0.0028517,              0.0028517,              0.0028517
                    262,                 1.5411,                0.67799,                 1.5432,                 0.7743,                0.67576,                0.76282,                0.47637,                 2.2999,                0.96828,                 2.0662,                0.00284,                0.00284,                0.00284
                    263,                  1.557,                0.68417,                 1.5642,                 0.7965,                0.65455,                0.75881,                0.47379,                  2.336,                0.96908,                 2.0913,              0.0028283,              0.0028283,              0.0028283
                    264,                 1.5219,                0.66353,                 1.5272,                0.77467,                0.68759,                0.77054,                0.48609,                 2.2703,                0.94119,                  2.044,              0.0028166,              0.0028166,              0.0028166
                    265,                  1.527,                0.68496,                 1.5415,                0.79061,                 0.6697,                0.76613,                0.47588,                 2.2915,                0.96729,                 2.0761,              0.0028049,              0.0028049,              0.0028049
                    266,                 1.4959,                0.66601,                 1.5262,                0.78249,                0.68182,                0.76774,                0.47504,                 2.3236,                0.97054,                 2.1029,              0.0027932,              0.0027932,              0.0027932
                    267,                 1.4955,                0.66294,                  1.529,                0.78446,                0.67273,                   0.76,                0.47463,                 2.3242,                0.96952,                 2.1227,              0.0027816,              0.0027816,              0.0027816
                    268,                 1.4895,                0.66195,                 1.5319,                0.79018,                0.68485,                0.75967,                0.47301,                 2.3374,                0.96518,                 2.1436,              0.0027699,              0.0027699,              0.0027699
                    269,                 1.4763,                0.65729,                 1.5228,                0.79292,                0.69617,                0.77435,                0.47708,                 2.3338,                0.95915,                 2.1202,              0.0027582,              0.0027582,              0.0027582
                    270,                 1.4968,                0.66967,                  1.526,                0.78718,                0.70614,                0.77567,                0.48434,                 2.3371,                0.93709,                 2.1009,              0.0027465,              0.0027465,              0.0027465
                    271,                 1.4826,                0.66143,                 1.5145,                 0.7717,                0.70303,                0.76066,                0.47755,                 2.3843,                0.94767,                 2.1452,              0.0027348,              0.0027348,              0.0027348
                    272,                 1.4885,                 0.6595,                 1.5123,                   0.73,                0.69697,                0.74837,                0.46558,                 2.3848,                0.99893,                   2.15,              0.0027231,              0.0027231,              0.0027231
                    273,                 1.4753,                0.65074,                 1.5177,                0.69678,                0.71723,                0.75753,                0.47256,                 2.3372,                0.97496,                 2.1187,              0.0027114,              0.0027114,              0.0027114
                    274,                 1.4776,                0.66378,                 1.5203,                0.78669,                0.67054,                0.76906,                0.48019,                 2.3224,                0.96209,                 2.0927,              0.0026998,              0.0026998,              0.0026998
                    275,                 1.5235,                0.67336,                  1.536,                0.84452,                0.65839,                0.77845,                0.48099,                 2.3177,                0.95947,                 2.0852,              0.0026881,              0.0026881,              0.0026881
                    276,                 1.4707,                 0.6544,                  1.507,                0.80445,                0.68788,                0.77585,                0.47675,                 2.3185,                0.95186,                 2.0761,              0.0026764,              0.0026764,              0.0026764
                    277,                 1.4716,                0.64209,                 1.5154,                 0.7416,                0.72121,                0.77076,                0.47226,                 2.3393,                0.95729,                 2.0925,              0.0026647,              0.0026647,              0.0026647
                    278,                 1.4943,                0.65357,                 1.5242,                0.79175,                0.69125,                0.77839,                0.48035,                 2.3344,                0.94234,                 2.0892,               0.002653,               0.002653,               0.002653
                    279,                  1.483,                 0.6675,                  1.536,                0.80033,                 0.6802,                0.77704,                0.48783,                 2.3253,                0.92718,                 2.0897,              0.0026413,              0.0026413,              0.0026413
                    280,                 1.4785,                0.64812,                 1.5193,                0.78609,                0.67928,                 0.7769,                0.48479,                 2.3237,                0.92483,                 2.0855,              0.0026296,              0.0026296,              0.0026296
                    281,                 1.4757,                0.66225,                 1.5075,                0.77141,                0.67495,                0.77308,                0.47704,                 2.3259,                0.93206,                 2.0928,               0.002618,               0.002618,               0.002618
                    282,                  1.472,                0.65193,                 1.5144,                0.70364,                0.72727,                0.76618,                0.47965,                 2.3569,                0.92767,                 2.1152,              0.0026063,              0.0026063,              0.0026063
                    283,                 1.4535,                  0.629,                 1.4899,                0.73807,                0.69165,                0.76382,                0.47658,                  2.337,                0.93713,                 2.1133,              0.0025946,              0.0025946,              0.0025946
                    284,                 1.4197,                0.64232,                 1.4859,                0.72749,                0.70303,                0.76329,                0.46888,                  2.345,                0.95109,                 2.1103,              0.0025829,              0.0025829,              0.0025829
                    285,                 1.4639,                0.63699,                 1.5213,                0.71502,                0.71212,                0.76501,                 0.4733,                 2.3534,                0.96407,                 2.1253,              0.0025712,              0.0025712,              0.0025712
                    286,                 1.4432,                0.62556,                 1.5011,                0.77653,                0.68446,                0.77079,                0.47916,                 2.3406,                0.94992,                 2.1375,              0.0025595,              0.0025595,              0.0025595
                    287,                 1.4657,                0.64357,                 1.5287,                 0.8142,                0.64242,                0.77307,                0.47864,                  2.339,                0.92789,                 2.1283,              0.0025478,              0.0025478,              0.0025478
                    288,                 1.4352,                0.62672,                 1.5053,                0.69647,                0.75094,                0.77407,                0.47798,                 2.3443,                0.94239,                 2.1227,              0.0025362,              0.0025362,              0.0025362
                    289,                 1.4223,                0.62053,                 1.4904,                0.79858,                0.65758,                0.77456,                0.47606,                 2.3597,                0.92069,                 2.1349,              0.0025245,              0.0025245,              0.0025245
                    290,                 1.4182,                0.62492,                 1.4807,                0.74827,                0.69091,                0.77061,                0.47969,                 2.3474,                 0.9155,                  2.127,              0.0025128,              0.0025128,              0.0025128
                    291,                 1.4393,                0.63262,                 1.5036,                0.76532,                0.68188,                0.76694,                0.47473,                 2.3124,                0.94258,                 2.1193,              0.0025011,              0.0025011,              0.0025011
                    292,                 1.4339,                 0.6287,                 1.4938,                0.74335,                0.70213,                0.76715,                0.47531,                 2.3094,                0.94586,                 2.1172,              0.0024894,              0.0024894,              0.0024894
                    293,                 1.4291,                0.62367,                 1.5048,                0.73287,                0.72121,                0.76915,                 0.4795,                 2.3322,                0.93008,                  2.123,              0.0024777,              0.0024777,              0.0024777
                    294,                 1.4227,                0.61329,                 1.5018,                0.79087,                0.67273,                0.76647,                0.47838,                 2.3192,                0.92428,                 2.1159,               0.002466,               0.002466,               0.002466
                    295,                 1.4105,                0.61938,                 1.4924,                0.77822,                0.69091,                0.78086,                0.48175,                 2.3485,                 0.9127,                 2.1218,              0.0024544,              0.0024544,              0.0024544
                    296,                 1.4148,                0.61582,                 1.4767,                  0.726,                0.73065,                0.78139,                0.48102,                 2.3398,                0.91561,                 2.1313,              0.0024427,              0.0024427,              0.0024427
                    297,                 1.4501,                0.62924,                 1.5063,                 0.7436,                0.69394,                0.77672,                0.47878,                 2.3338,                0.92296,                 2.1293,               0.002431,               0.002431,               0.002431
                    298,                 1.4533,                0.62676,                 1.4965,                0.67539,                0.77576,                0.77695,                0.47514,                 2.3395,                0.92719,                 2.1276,              0.0024193,              0.0024193,              0.0024193
                    299,                 1.4257,                0.63259,                 1.4911,                0.78775,                0.68182,                0.77839,                0.48404,                 2.3246,                0.91374,                 2.1216,              0.0024076,              0.0024076,              0.0024076
                    300,                 1.4077,                0.60881,                 1.4911,                0.80674,                0.68307,                0.78751,                0.48345,                 2.3178,                0.91197,                 2.1199,              0.0023959,              0.0023959,              0.0023959
                    301,                 1.4196,                0.61676,                 1.4909,                0.81747,                 0.6697,                0.77361,                0.47432,                   2.33,                0.92531,                  2.131,              0.0023842,              0.0023842,              0.0023842
                    302,                 1.4207,                0.61637,                 1.4909,                0.77989,                0.68788,                0.77182,                0.47631,                 2.3273,                 0.9245,                 2.1363,              0.0023726,              0.0023726,              0.0023726
                    303,                 1.3977,                0.61484,                 1.4953,                 0.7328,                0.72424,                 0.7738,                 0.4751,                 2.3373,                0.93373,                  2.142,              0.0023609,              0.0023609,              0.0023609
                    304,                 1.4263,                0.62598,                 1.5043,                0.75686,                0.69091,                 0.7755,                0.48215,                 2.3405,                0.91416,                 2.1498,              0.0023492,              0.0023492,              0.0023492
